//Score block 1
M, LeftKneeKick,0,0,0,28,175
//M, LeftFootLiftCross,0,0,0,28,628
M, LeftKneeKick,0,0,0,29,81
//M, RightKneeBack,0,0,0,29,595
M, LeftKneeLiftAndCross,0,0,0,31,133
//M, FrontHop,0,0,0,32,562
M, RightKneeBack,0,0,0,33,105
//M, FrontHop,0,0,0,33,547
M, RightKneeBack,0,0,0,34,51
//M, LeftKneeFrontAndFrontTorso,0,0,0,35,419
M, RightKneeFrontAndFrontTorso,0,0,0,37,712

F, LeftKneeLiftAndCross,0,0,0,27,207
//F, LeftKneeLift,0,0,0,27,722
F, LeftKneeKick,0,0,0,28,175
//F, LeftFootLiftCross,0,0,0,28,628
F, LeftKneeKick,0,0,0,29,81
//F, RightKneeBack,0,0,0,29,595
F, LeftKneeLiftAndCross,0,0,0,31,133
//F, FrontHop,0,0,0,32,562
F, RightKneeBack,0,0,0,33,105
//F, FrontHop,0,0,0,33,547
F, RightKneeBack,0,0,0,34,51
//F, LeftKneeFrontAndFrontTorso,0,0,0,35,419
F, RightKneeFrontAndFrontTorso,0,0,0,37,712
N, Score4,0,0,0,38,100

//Score block 5
M, BackSideLeftKneeLift,0,0,0,39,368
M, LeftKneeLift_FaceRight,0,0,0,41,467
M, LeftKneeLiftAndFrontTorso,0,0,0,42,550
M, LeftKneeLiftAndFrontTorso,0,0,0,44,766

F, BackSideLeftKneeLift,0,0,0,39,368
F, LeftKneeLiftFaceRight,0,0,0,41,467
F, LeftKneeLiftAndFrontTorso,0,0,0,42,550
F, LeftKneeLiftAndFrontTorso,0,0,0,44,766
N, Score5,0,0,0,45,255

//Score block 6
M, LeftKneeLiftAndCross,0,0,0,46,469
//M, RightKneeLiftAndCross,0,0,0,47,450
M, LeftKneeLiftAndCross,0,0,0,48,431
//M, RightKneeLiftAndCross,0,0,0,49,451
M, LeftKneeLiftAndFrontTorso,0,0,0,50,698
//M, LeftKneeLiftAndFrontTorso,0,0,0,52,824
M, RightKneeLift,0,0,0,53,612
//M, RightKneeLift,0,0,0,54,711
M, RightKneeLift,0,0,0,55,661
//M, RightKneeKick,0,0,0,56,194
M, LeftKneeKick,0,0,0,56,644
//M, LeftKneeLift,0,0,0,57,410
M, RightKneeLift,0,0,0,58,144
//M, RightKneeLift,0,0,0,58,627
M, RightKneeLift,0,0,0,59,593
//M, RightKneeKick,0,0,1,0,143
M, LeftKneeKick,0,0,1,0,626
//M, LeftKneeLift,0,0,1,1,376
M, LeftKneeLiftAndFrontTorso,0,0,1,3,30
//M, RightKneeLift,0,0,1,3,605
M, LeftKneeLiftAndFrontTorso,0,0,1,4,654
M, RightKneeLift,0,0,1,5,477
M, RightKneeKick,0,0,1,6,854
M, RightKneeKick,0,0,1,7,574
M, LeftKneeKick,0,0,1,8,499
M, LeftKneeKick,0,0,1,9,588
M, RightKneeKick,0,0,1,10,493
M, RightKneeKick,0,0,1,11,520
M, LeftKneeKick,0,0,1,12,425
M, LeftKneeKick,0,0,1,13,454
M, RightKneeKick,0,0,1,14,296
M, RightKneeKick,0,0,1,15,386
M, LeftKneeKick,0,0,1,16,311
M, LeftKneeKick,0,0,1,17,401
M, RightKneeKick,0,0,1,18,286
M, RightKneeKick,0,0,1,19,334
M, LeftKneeKick,0,0,1,20,342

F, LeftKneeLiftAndCross,0,0,0,46,469
//F, RightKneeCross,0,0,0,47,450
F, LeftKneeLiftAndCross,0,0,0,48,431
//F, RightKneeCross,0,0,0,49,451
F, LeftKneeLiftAndFrontTorso,0,0,0,50,698
//F, LeftKneeLiftAndFrontTorso,0,0,0,52,824
F, RightKneeLift,0,0,0,53,612
//F, RightKneeLift,0,0,0,54,711
F, RightKneeLift,0,0,0,55,661
//F, RightKneeKick,0,0,0,56,194
F, LeftKneeKick,0,0,0,56,644
//F, LeftKneeLift,0,0,0,57,410
F, RightKneeLift,0,0,0,58,144
//F, RightKneeLift,0,0,0,58,627
F, RightKneeLift,0,0,0,59,593
//F, RightKneeKick,0,0,1,0,143
F, LeftKneeKick,0,0,1,0,626
//F, LeftKneeLift,0,0,1,1,376
F, LeftKneeLiftAndFrontTorso,0,0,1,3,30
//F, RightKneeLift,0,0,1,3,605
F, LeftKneeLiftAndFrontTorso,0,0,1,4,654
F, RightKneeLift,0,0,1,5,477
F, RightKneeKick,0,0,1,6,854
F, RightKneeKick,0,0,1,7,574
F, LeftKneeKick,0,0,1,8,499
F, LeftKneeKick,0,0,1,9,588
F, RightKneeKick,0,0,1,10,493
F, RightKneeKick,0,0,1,11,520
F, LeftKneeKick,0,0,1,12,425
F, LeftKneeKick,0,0,1,13,454
F, RightKneeKick,0,0,1,14,296
F, RightKneeKick,0,0,1,15,386
F, LeftKneeKick,0,0,1,16,311
F, LeftKneeKick,0,0,1,17,401
F, RightKneeKick,0,0,1,18,286
F, RightKneeKick,0,0,1,19,334
F, LeftKneeKick,0,0,1,20,342
N, Score6,0,0,1,21,000

//Score block 7
M, KneelandClap,0,0,1,21,887

F, HipShakeFront,0,0,1,21,930
F, HipShake,0,0,1,23,762
F, BackSpinRightKneeLift,0,0,1,25,841
F, CrouchAndHipShake,0,0,1,29,586
N, Score7,0,0,1,30,000

//Score block 8
M, LeftKneeLiftAndCross,0,0,1,30,510
//M, LeftKneeLift,0,0,1,31,10
M, LeftFootLiftCross,0,0,1,31,510
//M, LeftKneeKick,0,0,1,32,51
M, RightKneeBack,0,0,1,32,591
//M, LeftKneeLiftAndCross,0,0,1,34,52
M, RightKneeBack,0,0,1,35,592
//M, FrontHop,0,0,1,36,52
M, RightKneeBack,0,0,1,36,553
//M, FrontHop,0,0,1,37,33
M, LeftKneeFrontAndFrontTorso,0,0,1,38,713
M, RightKneeFrontAndFrontTorso,0,0,1,40,555

F, LeftKneeLiftAndCross,0,0,1,30,510
//F, LeftKneeLift,0,0,1,31,10
F, LeftFootLiftCross,0,0,1,31,510
//F, LeftKneeKick,0,0,1,32,51
F, RightKneeBack,0,0,1,32,591
//F, LeftKneeLiftAndCross,0,0,1,34,52
F, RightKneeBack,0,0,1,35,592
//F, FrontHop,0,0,1,36,52
F, RightKneeBack,0,0,1,36,553
//F, FrontHop,0,0,1,37,33
F, LeftKneeFrontAndFrontTorso,0,0,1,38,713
F, RightKneeFrontAndFrontTorso,0,0,1,40,555
N, Score8,0,0,1,41,500



