//Score block 1
F, FaceLeft, 0,0,1,25,420
F, FaceRight, 0,0,1,26,436
F, FaceLeft, 0,0,1,27,434
F, FaceRight, 0,0,1,28,412

M, FaceLeft, 0,0,1,25,420
M, FaceRight, 0,0,1,26,436
M, FaceLeft, 0,0,1,27,434
M, FaceRight, 0,0,1,28,412
N, Score5, 0,0,1,28,500

//Score block 6
F, LeftKneeLift, 0,0,1,29,820
F, RightKneeKick, 0,0,1,30,816
F, LeftKneeLiftAndFrontTorso, 0,0,1,31,831
F, FaceRight, 0,0,1,33,351
F, FaceLeft, 0,0,1,34,326
F, FaceRight, 0,0,1,35,382
F, FaceLeft, 0,0,1,36,458
F, LeftKneeLift, 0,0,1,37,878
F, RightKneeKick, 0,0,1,38,853
F, LeftKneeLiftAndFrontTorso, 0,0,1,39,827
F, LeftFootLiftCross, 0,0,1,41,839
F, RightFootLiftCross, 0,0,1,42,715
F, LeftFootLiftCross, 0,0,1,43,710
F, RightKneeKick, 0,0,1,44,785
F, LeftKneeLiftAndFrontTorso, 0,0,1,45,424
F, LeftFootLiftCross, 0,0,1,47,792
F, RightFootLiftCross, 0,0,1,48,728
F, LeftFootLiftCross, 0,0,1,49,684
F, RightKneeKick, 0,0,1,50,760
F, LeftKneeLiftAndFrontTorso, 0,0,1,51,358
F, ThrillerHandsRight, 0,0,1,56,372

M, LeftKneeLift, 0,0,1,29,820
M, RightKneeKick, 0,0,1,30,816
M, LeftKneeLiftAndFrontTorso, 0,0,1,31,831
M, FaceRight, 0,0,1,33,351
M, FaceLeft, 0,0,1,34,326
M, FaceRight, 0,0,1,35,382
M, FaceLeft, 0,0,1,36,458
M, LeftKneeLift, 0,0,1,37,878
M, RightKneeKick, 0,0,1,38,853
M, LeftKneeLiftAndFrontTorso, 0,0,1,39,827
M, LeftFootLiftCross, 0,0,1,41,839
M, RightFootLiftCross, 0,0,1,42,715
M, LeftFootLiftCross, 0,0,1,43,710
M, RightKneeKick, 0,0,1,44,785
M, LeftKneeLiftAndFrontTorso, 0,0,1,45,424
M, LeftFootLiftCross, 0,0,1,47,792
M, RightFootLiftCross, 0,0,1,48,728
M, LeftFootLiftCross, 0,0,1,49,684
M, RightKneeKick, 0,0,1,50,760
M, LeftKneeLiftAndFrontTorso, 0,0,1,51,358
M, KneelAndClap2, 0,0,1,53,389
N, Score6, 0,0,1,54,250


//Score block 7
F, LeftKneeLift, 0,0,2,0,375
F, RightKneeKick, 0,0,2,1,211
F, LeftKneeLift, 0,0,2,2,246
F, LeftKneeLift, 0,0,2,3,262
F, RightKneeKick, 0,0,2,4,138
F, LeftKneeLift, 0,0,2,5,274
F, LeftKneeLift, 0,0,2,6,229
F, RightKneeKick, 0,0,2,7,106
F, LeftKneeLift, 0,0,2,8,240
F, LeftKneeLift, 0,0,2,9,256
F, RightKneeKick, 0,0,2,10,113
F, LeftKneeLift, 0,0,2,11,228
F, LeftKneeLift, 0,0,2,12,225
//F, RightKneeKick, 0,0,2,13,163

M, LeftKneeLift, 0,0,2,0,375
M, RightKneeKick, 0,0,2,1,211
M, LeftKneeLift, 0,0,2,2,246
M, LeftKneeLift, 0,0,2,3,262
M, RightKneeKick, 0,0,2,4,138
M, LeftKneeLift, 0,0,2,5,274
M, LeftKneeLift, 0,0,2,6,229
M, RightKneeKick, 0,0,2,7,106
M, LeftKneeLift, 0,0,2,8,240
M, LeftKneeLift, 0,0,2,9,256
M, RightKneeKick, 0,0,2,10,113
M, LeftKneeLift, 0,0,2,11,228
M, LeftKneeLift, 0,0,2,12,225
//M, RightKneeKick, 0,0,2,13,163
//N, Score7, 0,0,2, 14, 250
N, Score7, 0,0,2,13,163





